Temperature,Vibration,Current,RPM,Status
44.6,1.97,4.49,1511,Fault
52.3,3.43,0.83,1439,Fault
39.26,2.89,1.79,1727,Fault
58.44,1.49,2.01,1695,Warning
76.93,1.21,3.63,838,Fault
30.28,2.63,3.71,1378,Fault
59.25,1.72,4.42,1474,Fault
34.49,2.36,4.28,1305,Fault
57.25,3.77,2.85,800,Fault
50.28,0.64,1.1,1143,Warning
39.64,0.81,3.95,1313,Fault
59.36,1.39,2.93,1361,Warning
49.81,1.64,3.87,1464,Fault
29.99,1.73,1.13,1743,Warning
55.28,0.49,1.41,865,Warning
43.98,1.72,2.94,896,Warning
76.5,2.07,1.89,1734,Fault
41.43,3.48,1.2,1754,Fault
71.18,1.18,3.27,1438,Fault
48.88,0.77,1.21,998,Warning
25.27,1.56,2.77,857,Warning
39.3,1.25,2.84,1705,Warning
47.58,1.95,1.15,896,Warning
57.57,2.42,0.99,1453,Warning
40.93,1.12,3.7,1173,Fault
45.39,3.05,1.33,1340,Fault
30.7,2.93,4.07,1625,Fault
71.48,2.02,1.83,1663,Fault
31.58,3.7,3.1,1000,Fault
32.75,1.86,3.25,1052,Fault
59.58,1.54,4.01,1381,Fault
37.49,3.37,4.06,813,Fault
51.12,3.17,4.33,1071,Fault
54.85,2.22,0.54,871,Warning
25.51,2.35,0.72,1644,Warning
68.06,0.37,4.05,1633,Fault
57.24,0.67,1.95,895,Warning
56.42,1.35,1.57,970,Warning
32.53,1.38,2.76,1675,Warning
37.29,1.32,2.94,1243,Warning
57.67,1.49,4.11,1266,Fault
26.99,0.6,3.4,1656,Fault
67.01,3.15,2.77,1191,Fault
79.64,3.34,3.31,1684,Fault
45.44,3.84,3.18,1165,Fault
28.79,2.1,2.72,1770,Warning
75.24,1.12,1.09,1799,Fault
75.63,3.11,4.34,824,Fault
69.97,2.51,1.16,1685,Fault
66.07,0.91,0.62,990,Fault
44.76,2.39,2.19,883,Warning
62.91,1.5,2.97,1057,Fault
33.49,2.74,4.38,1154,Fault
53.82,1.44,2.55,1492,Warning
62.99,2.78,0.98,1314,Fault
58.41,1.58,2.1,1718,Warning
67.13,3.55,2.23,1763,Fault
31.63,1.17,3.45,1697,Fault
70.78,1.78,0.9,1231,Fault
49.18,1.87,3.32,1307,Fault
75.25,3.37,2.82,1311,Fault
35.46,2.19,4.48,949,Fault
45.38,3.29,2.04,1758,Fault
32.96,2.95,2.42,1515,Fault
41.36,3.51,1.06,1433,Fault
67.77,2.93,3.81,1204,Fault
28.66,0.85,2.39,1484,Warning
62.79,3.78,2.05,1692,Fault
73.84,2.53,3.63,1290,Fault
25.81,0.81,4.07,1277,Fault
47.95,2.51,2.65,1629,Fault
47.93,2.57,2.92,1366,Fault
62.83,2.31,1.59,1152,Fault
77.22,0.41,3.91,1573,Fault
69.36,2.49,1.2,1316,Fault
49.76,2.51,3.22,1070,Fault
30.68,2.86,3.24,1153,Fault
52.9,3.54,0.9,1681,Fault
31.41,2.56,1.48,1679,Fault
45.58,3.43,4.06,1384,Fault
41.98,2.33,4.27,1711,Fault
38.19,3.07,2.11,912,Fault
61.49,3.65,1.23,1432,Fault
58.28,3.4,2.48,888,Fault
38.76,2.47,2.97,996,Warning
68.45,2.37,2.97,1571,Fault
60.72,3.84,3.7,1793,Fault
46.26,2.21,0.72,1282,Warning
73.47,3.59,2.29,1293,Fault
37.42,2.33,1.76,1082,Warning
34.08,0.33,1.73,1313,Healthy
73.78,3.9,4.48,982,Fault
60.88,1.01,0.55,1122,Fault
38.49,3.47,2.48,1044,Fault
31.72,0.28,3.08,1782,Fault
53.62,0.82,1.06,1716,Warning
31.39,0.44,4.13,999,Fault
65.29,3.18,1.49,1704,Fault
51.26,3.23,1.22,877,Fault
42.4,1.71,3.03,1109,Fault
37.48,1.98,1.73,1669,Warning
58.11,3.23,3.39,1063,Fault
40.26,1.67,4.2,1055,Fault
58.15,0.91,1.12,1060,Warning
50.9,1.79,3.58,939,Fault
39.52,2.41,3.82,1424,Fault
64.74,1.14,0.62,1793,Fault
38.02,3.57,3.65,971,Fault
41.24,2.54,1.0,1040,Fault
25.09,3.86,4.08,1657,Fault
30.0,0.96,1.27,843,Healthy
29.4,2.69,3.21,855,Fault
31.04,3.32,4.07,1467,Fault
27.44,1.87,3.5,1127,Fault
52.26,0.39,1.38,1678,Warning
28.96,3.99,4.1,1656,Fault
30.29,2.79,1.98,825,Fault
50.28,0.53,2.45,1252,Warning
33.47,0.94,1.91,1519,Healthy
42.44,1.17,0.89,1480,Warning
63.67,2.33,4.08,1149,Fault
41.7,2.42,0.91,1141,Warning
74.38,3.34,1.49,1701,Fault
63.63,1.85,1.4,810,Fault
34.23,0.66,2.06,1385,Warning
55.8,0.74,3.6,1158,Fault
25.02,3.38,3.6,1039,Fault
28.38,2.89,0.96,957,Fault
29.45,2.69,1.26,1418,Fault
68.68,2.21,4.21,1787,Fault
58.1,2.48,0.9,1334,Warning
39.56,3.51,3.99,1305,Fault
35.5,0.96,2.6,1582,Warning
52.61,2.39,2.53,1039,Warning
60.28,0.44,1.94,1106,Fault
63.39,2.75,1.28,1406,Fault
38.91,2.08,1.43,1044,Warning
43.71,2.74,2.3,1193,Fault
78.61,1.4,4.44,1745,Fault
40.38,2.25,3.27,1214,Fault
45.58,0.34,0.94,1325,Warning
27.26,1.9,4.1,1052,Fault
45.52,1.84,4.06,1099,Fault
59.97,3.01,3.1,1401,Fault
36.85,0.51,3.22,980,Fault
38.95,3.33,1.73,1535,Fault
40.83,1.1,4.49,858,Fault
60.22,3.92,3.14,1451,Fault
67.31,3.66,4.41,1256,Fault
64.25,1.24,3.34,1450,Fault
41.57,1.62,1.45,1101,Warning
77.29,1.38,2.19,939,Fault
72.32,0.35,4.23,1524,Fault
32.51,1.22,3.93,984,Fault
72.11,3.64,4.32,1033,Fault
61.97,3.62,1.37,1434,Fault
61.99,2.57,2.31,1370,Fault
29.8,1.8,3.83,1113,Fault
69.69,2.91,3.01,904,Fault
55.69,1.04,2.24,1164,Warning
76.87,0.21,4.08,1416,Fault
54.72,2.13,2.62,1209,Warning
71.17,2.83,4.24,1650,Fault
75.93,3.8,1.24,871,Fault
71.04,0.81,3.68,1005,Fault
45.04,1.08,2.26,1023,Warning
40.88,0.21,3.45,1466,Fault
62.35,1.54,3.12,1082,Fault
41.09,2.62,2.9,1418,Fault
56.39,2.34,3.31,1354,Fault
48.29,1.06,2.78,934,Warning
38.34,3.57,1.56,1652,Fault
29.39,1.67,4.25,1727,Fault
45.42,0.73,1.74,1621,Warning
43.78,2.35,3.91,1709,Fault
29.12,1.66,3.72,1694,Fault
46.94,3.59,2.26,906,Fault
62.42,1.8,1.49,1007,Fault
65.68,2.97,3.55,1786,Fault
49.98,0.23,1.57,1499,Warning
71.6,1.28,2.21,1571,Fault
28.19,0.34,1.6,1620,Healthy
51.8,1.39,3.39,1474,Fault
75.34,3.15,0.66,1224,Fault
69.32,0.31,2.82,941,Fault
71.02,2.91,1.89,892,Fault
40.17,2.48,3.68,1540,Fault
48.65,1.48,1.23,947,Warning
47.32,0.67,3.07,1790,Fault
56.46,3.61,1.62,1470,Fault
61.66,3.18,4.32,1307,Fault
44.17,0.45,2.31,1064,Warning
68.52,0.39,1.66,1077,Fault
53.8,2.68,4.14,1558,Fault
58.05,3.1,4.06,1687,Fault
59.07,3.76,2.05,826,Fault
51.97,2.13,4.12,1297,Fault
68.53,2.9,1.26,1711,Fault
74.25,1.9,2.22,1221,Fault
35.18,0.86,4.42,1433,Fault
65.41,2.14,0.72,1581,Fault
39.47,2.76,1.65,996,Fault
29.49,2.43,3.28,1240,Fault
56.01,2.85,3.97,821,Fault
52.76,2.51,2.63,1535,Fault
58.66,0.15,1.99,1430,Warning
27.37,3.65,3.26,1769,Fault
43.33,1.77,4.01,1105,Fault
37.09,3.65,2.79,831,Fault
38.03,0.11,0.84,972,Healthy
72.88,1.81,1.62,1402,Fault
50.38,2.75,1.7,981,Fault
67.52,1.44,1.88,1430,Fault
28.75,2.84,2.25,1636,Fault
61.9,3.41,3.75,1072,Fault
45.46,3.89,3.04,1291,Fault
67.54,0.15,2.91,921,Fault
47.08,3.19,3.3,1200,Fault
46.94,0.54,1.66,1450,Warning
47.02,0.7,2.67,1187,Warning
54.28,1.13,2.28,1663,Warning
62.07,0.73,3.73,1072,Fault
43.73,3.58,1.69,1030,Fault
64.53,3.23,3.43,879,Fault
67.91,2.24,2.45,803,Fault
72.28,1.26,1.56,1320,Fault
73.72,3.86,3.39,886,Fault
68.74,0.27,2.94,1744,Fault
45.16,3.29,1.83,822,Fault
56.73,1.81,2.23,1202,Warning
59.38,0.44,2.25,1409,Warning
65.5,0.9,1.73,1418,Fault
35.87,2.65,1.14,1658,Fault
71.47,0.26,2.38,838,Fault
58.44,2.9,1.83,1705,Fault
72.13,2.27,3.85,1320,Fault
37.2,0.51,4.05,989,Fault
35.12,0.56,2.23,1169,Warning
68.8,3.62,3.88,1250,Fault
26.64,2.98,3.95,1396,Fault
38.61,2.29,1.52,849,Warning
49.7,3.71,1.54,1420,Fault
71.44,1.65,1.69,852,Fault
42.22,2.45,1.92,1433,Warning
46.13,2.92,1.03,831,Fault
43.28,2.96,1.75,1687,Fault
52.36,0.54,3.75,993,Fault
51.79,1.31,3.52,811,Fault
30.68,1.24,1.52,1796,Warning
41.78,2.78,2.0,857,Fault
58.51,0.2,4.22,1593,Fault
39.93,1.65,1.56,841,Warning
72.37,1.99,3.11,924,Fault
32.91,0.18,0.78,1226,Healthy
77.6,1.15,3.24,1291,Fault
75.04,0.92,1.43,1698,Fault
79.71,2.63,0.75,1255,Fault
27.46,0.35,2.85,1638,Warning
49.18,2.47,4.18,1241,Fault
54.13,3.63,2.98,1399,Fault
37.76,2.02,1.42,1463,Warning
77.92,1.65,2.66,1228,Fault
69.27,3.64,2.91,1501,Fault
57.0,3.14,3.06,1304,Fault
38.88,1.89,1.12,1412,Warning
37.28,2.1,2.4,1235,Warning
58.43,1.79,4.28,1677,Fault
39.65,2.08,2.58,1354,Warning
52.03,3.18,3.48,825,Fault
34.81,0.58,3.07,996,Fault
68.36,3.56,2.52,1627,Fault
65.3,0.11,2.86,1571,Fault
70.34,0.73,1.84,1102,Fault
60.34,3.66,2.07,1629,Fault
47.32,2.72,3.29,1545,Fault
39.67,3.0,2.82,1499,Fault
70.65,2.51,4.37,1463,Fault
55.59,2.73,0.64,1569,Fault
38.71,2.05,1.58,1730,Warning
55.83,2.44,1.21,1752,Warning
43.41,0.68,2.39,1387,Warning
52.62,0.25,4.24,821,Fault
32.76,0.58,1.92,1005,Healthy
49.32,2.86,1.48,973,Fault
41.14,0.74,1.05,1481,Healthy
26.85,1.18,2.27,1032,Warning
38.9,2.05,3.74,1066,Fault
79.49,3.94,1.97,811,Fault
50.49,0.89,0.65,1241,Warning
27.68,3.4,0.55,1703,Fault
64.6,0.47,1.26,933,Fault
59.38,3.95,1.75,1269,Fault
71.76,0.55,2.9,1722,Fault
47.13,2.07,2.67,1485,Warning
27.74,2.97,0.53,1670,Fault
67.32,3.13,1.05,1437,Fault
44.13,2.92,3.25,1082,Fault
43.58,0.72,1.1,1254,Healthy
25.16,3.24,1.23,1030,Fault
56.8,2.44,3.57,1643,Fault
76.56,2.91,0.88,1316,Fault
27.35,2.69,3.42,1571,Fault
67.06,2.57,0.82,1615,Fault
72.0,1.79,1.22,1046,Fault
41.91,0.72,3.69,939,Fault
27.58,2.09,2.86,1584,Warning
35.41,2.38,1.08,1316,Warning
76.77,3.89,3.26,1158,Fault
75.31,2.1,1.33,1521,Fault
53.4,2.5,2.1,1026,Fault
33.44,0.49,4.23,1262,Fault
78.91,0.89,0.75,1099,Fault
55.35,2.09,0.53,923,Warning
54.53,1.96,1.48,1174,Warning
77.99,0.28,1.08,1168,Fault
42.93,0.93,4.45,1754,Fault
48.35,3.12,3.13,1706,Fault
59.22,0.83,3.33,1121,Fault
53.04,1.18,1.27,1080,Warning
35.57,1.99,4.28,871,Fault
55.1,0.99,3.66,1109,Fault
54.04,0.29,1.36,903,Warning
78.19,3.11,2.35,1057,Fault
46.46,0.72,4.4,1303,Fault
43.51,0.4,1.6,1774,Healthy
65.4,0.33,2.45,1661,Fault
52.86,2.62,1.91,1220,Fault
25.15,0.18,3.56,1535,Fault
25.87,3.5,2.61,946,Fault
25.6,0.7,4.19,1800,Fault
71.15,1.04,1.51,1740,Fault
57.11,3.39,1.61,933,Fault
57.55,2.5,0.63,1708,Fault
66.86,1.74,3.94,1799,Fault
41.03,3.25,2.38,1758,Fault
72.9,3.88,2.64,1571,Fault
55.73,2.99,2.12,959,Fault
47.56,2.4,1.56,1030,Warning
46.58,1.02,3.19,1433,Fault
54.54,1.14,1.99,1500,Warning
54.3,0.84,1.88,1398,Warning
50.81,2.75,3.92,1793,Fault
37.05,2.13,0.8,1797,Warning
32.59,0.54,3.07,1658,Fault
31.38,2.48,3.45,873,Fault
46.24,3.76,0.57,1238,Fault
74.86,2.18,2.36,1441,Fault
52.55,0.13,3.39,1121,Fault
37.62,3.75,3.19,1258,Fault
46.05,1.33,3.36,1326,Fault
45.43,3.93,1.08,1731,Fault
77.99,2.6,1.78,1766,Fault
47.98,0.71,4.3,1160,Fault
29.02,0.83,3.56,1150,Fault
66.7,3.46,2.39,1284,Fault
35.68,0.12,1.9,1153,Healthy
76.16,0.78,4.48,1065,Fault
68.82,0.9,3.77,1798,Fault
30.88,1.54,2.13,1743,Warning
62.06,3.33,3.77,1601,Fault
42.71,2.93,1.39,1030,Fault
36.23,1.73,0.95,1150,Warning
47.67,1.22,0.78,1466,Warning
28.05,2.9,3.31,1296,Fault
44.14,2.75,1.57,1062,Fault
67.39,3.02,2.97,1050,Fault
74.51,1.96,2.74,1609,Fault
53.29,3.57,1.7,1601,Fault
78.54,1.13,1.85,873,Fault
37.31,3.09,2.13,1397,Fault
74.2,0.4,3.84,1244,Fault
40.89,3.02,2.65,1411,Fault
29.04,0.24,2.96,1324,Warning
67.76,2.3,3.11,997,Fault
78.56,1.7,1.26,1376,Fault
30.86,2.45,0.71,1783,Warning
79.02,2.5,1.44,1694,Fault
64.76,2.85,1.07,1538,Fault
40.23,3.57,0.55,1079,Fault
70.09,3.57,2.89,996,Fault
59.89,3.12,4.3,1119,Fault
52.61,2.35,0.91,1195,Warning
49.49,2.94,2.82,1718,Fault
47.3,1.77,1.93,1207,Warning
29.32,1.94,0.82,956,Warning
69.58,1.71,1.49,1325,Fault
54.86,1.29,3.56,1718,Fault
31.04,3.03,2.95,1072,Fault
28.28,0.2,4.18,977,Fault
79.1,3.0,2.52,892,Fault
73.51,3.76,4.04,1013,Fault
77.62,2.29,2.87,934,Fault
47.31,1.41,2.58,1376,Warning
38.33,3.39,3.86,1484,Fault
76.5,3.86,3.46,1671,Fault
74.4,2.19,4.21,1182,Fault
30.4,0.67,3.96,1698,Fault
73.92,3.91,3.74,1051,Fault
33.97,2.39,2.26,1610,Warning
78.34,3.42,3.09,1715,Fault
62.31,1.89,3.96,1696,Fault
48.59,2.38,1.61,1731,Warning
36.09,2.91,2.86,1498,Fault
42.71,2.37,1.28,1018,Warning
33.04,2.79,2.64,1232,Fault
40.68,1.04,3.0,1288,Fault
29.21,0.87,0.82,939,Healthy
72.05,3.69,1.22,1150,Fault
58.01,2.14,4.03,1636,Fault
35.33,2.69,4.27,1356,Fault
31.06,0.39,4.34,1371,Fault
30.52,0.29,3.94,1535,Fault
74.31,1.08,1.21,1211,Fault
39.01,3.93,4.31,1378,Fault
39.68,3.02,3.53,892,Fault
36.88,0.61,1.86,914,Healthy
34.8,2.25,4.47,1488,Fault
54.6,3.05,4.36,1345,Fault
44.37,1.98,2.63,1538,Warning
61.18,2.56,3.66,883,Fault
37.17,1.11,1.16,968,Warning
35.9,0.72,2.0,1432,Warning
68.08,2.19,1.23,1134,Fault
34.73,0.28,4.33,880,Fault
28.43,2.98,1.54,922,Fault
61.59,2.54,1.32,961,Fault
43.51,2.92,1.62,1420,Fault
25.32,1.64,3.49,1214,Fault
64.81,0.19,3.82,1487,Fault
37.18,2.48,2.12,997,Warning
43.24,3.34,0.61,867,Fault
49.77,0.69,1.1,1569,Warning
48.19,3.49,3.28,1292,Fault
60.23,0.79,3.79,1065,Fault
69.41,0.68,1.81,1223,Fault
68.06,3.12,1.45,1302,Fault
58.19,0.13,0.66,827,Warning
62.47,0.44,1.89,855,Fault
42.06,0.91,4.01,1561,Fault
74.9,2.74,1.16,1378,Fault
40.04,1.74,1.89,1254,Warning
69.21,2.16,1.44,830,Fault
77.0,3.08,3.63,1002,Fault
65.23,1.94,2.29,835,Fault
67.0,3.57,0.68,1176,Fault
77.4,3.38,1.97,1003,Fault
71.5,0.39,3.44,1254,Fault
62.35,0.55,1.16,1175,Fault
51.2,0.94,2.75,1538,Warning
77.73,2.94,1.26,1085,Fault
30.22,2.93,4.04,1640,Fault
35.02,2.34,3.56,900,Fault
50.96,3.74,4.24,1125,Fault
26.03,0.5,3.49,1620,Fault
73.63,1.04,3.28,1474,Fault
46.6,1.21,3.04,903,Fault
69.75,0.81,3.12,1162,Fault
61.89,3.47,2.6,1146,Fault
50.59,3.84,4.32,1029,Fault
49.11,0.31,4.01,867,Fault
61.44,3.78,1.57,1626,Fault
40.96,2.63,2.82,1443,Fault
58.45,1.32,4.49,1343,Fault
41.04,1.4,4.05,1190,Fault
61.19,2.07,2.86,1671,Fault
33.07,2.83,2.58,1563,Fault
45.69,3.06,3.68,1553,Fault
70.87,0.17,2.2,1153,Fault
73.42,2.84,3.41,1362,Fault
38.23,0.4,4.14,1704,Fault
64.03,1.07,2.47,1438,Fault
76.15,2.29,4.36,895,Fault
67.26,1.23,3.15,1315,Fault
67.17,3.36,3.12,1399,Fault
44.06,3.63,3.65,887,Fault
33.96,2.83,2.94,1301,Fault
48.57,2.88,1.18,1386,Fault
36.72,0.35,0.96,1539,Healthy
63.28,0.15,4.37,1555,Fault
62.95,1.75,2.81,1311,Fault
34.88,0.17,0.72,1762,Healthy
77.26,0.76,3.02,901,Fault
43.33,3.86,2.49,1638,Fault
35.85,3.42,0.57,1553,Fault
35.67,3.92,1.37,881,Fault
66.68,1.63,3.43,1765,Fault
39.21,3.56,1.1,1371,Fault
25.08,2.77,3.64,1116,Fault
34.17,2.52,1.95,1794,Fault
32.07,0.81,3.23,1176,Fault
63.96,3.44,3.55,1221,Fault
72.74,3.84,4.01,1458,Fault
71.06,3.25,3.69,1522,Fault
74.03,1.21,3.09,957,Fault
30.61,3.86,2.13,1124,Fault
67.26,2.1,2.41,1332,Fault
75.11,2.68,1.8,1498,Fault
45.9,3.41,2.69,1378,Fault
54.7,3.1,2.91,1259,Fault
38.77,1.73,1.36,1670,Warning
51.14,2.79,2.0,1245,Fault
60.31,4.0,2.51,808,Fault
67.43,2.48,2.06,1680,Fault
77.58,1.74,2.92,1553,Fault
75.16,0.57,3.75,808,Fault
30.19,1.23,1.15,1764,Warning
52.36,3.51,4.09,1301,Fault
75.57,0.71,3.13,1125,Fault
57.74,1.1,3.22,1585,Fault
70.72,0.82,4.39,1055,Fault
60.88,2.45,3.54,1055,Fault
61.58,0.6,1.4,890,Fault
61.03,1.61,1.89,1393,Fault
28.54,1.99,1.06,1418,Warning
66.77,1.51,2.32,1263,Fault
59.8,1.84,4.06,1311,Fault
35.87,0.79,1.2,1025,Healthy
34.52,3.78,0.65,1485,Fault
36.8,3.25,1.87,1144,Fault
35.4,3.44,1.32,1719,Fault
27.53,1.34,1.18,1076,Warning
40.15,0.21,2.46,1594,Warning
56.62,2.2,3.48,1250,Fault
57.15,2.63,2.87,1103,Fault
50.28,2.61,2.62,1632,Fault
51.99,2.37,0.93,821,Warning
45.93,3.94,1.98,1432,Fault
74.9,1.62,3.55,1317,Fault
59.2,2.59,4.17,1323,Fault
33.53,0.46,1.1,1057,Healthy
43.13,3.03,4.24,1650,Fault
47.37,2.75,0.73,1744,Fault
45.14,3.19,2.04,1587,Fault
75.96,0.2,0.75,1441,Fault
26.18,3.64,3.66,1131,Fault
54.84,2.01,1.44,1448,Warning
45.85,2.05,1.29,1442,Warning
68.67,2.5,3.48,1793,Fault
74.51,0.41,3.31,1221,Fault
52.44,0.51,1.52,926,Warning
38.31,2.8,4.15,815,Fault
78.36,3.15,2.33,1129,Fault
66.1,1.0,4.46,1741,Fault
41.07,3.31,1.75,1199,Fault
67.59,1.32,1.69,1012,Fault
63.41,0.34,1.09,1140,Fault
44.23,2.44,1.57,869,Warning
29.13,3.06,2.18,1306,Fault
25.84,0.61,1.99,1508,Healthy
46.41,2.92,3.19,1015,Fault
78.21,0.8,3.44,1597,Fault
32.36,2.73,2.27,1386,Fault
