Temperature,Vibration,Current,RPM,Status
50.32,1.03,3.98,1212,Fault
38.08,0.18,3.63,959,Fault
46.33,3.47,3.55,1688,Fault
59.06,3.56,2.5,1134,Fault
39.32,1.21,1.74,1350,Warning
77.13,3.09,4.02,1749,Fault
56.63,1.36,1.58,1613,Warning
41.36,0.53,2.25,1267,Warning
43.61,3.96,1.82,1551,Fault
30.74,2.79,4.38,1105,Fault
32.51,0.54,0.6,1156,Healthy
40.17,2.96,4.47,1648,Fault
67.72,2.75,2.43,863,Fault
34.89,1.96,3.33,1462,Fault
70.98,2.92,2.19,1408,Fault
66.86,3.33,3.17,863,Fault
43.95,1.54,2.41,1588,Warning
77.95,3.12,1.22,1033,Fault
48.37,2.79,3.88,1284,Fault
31.75,0.17,3.95,1125,Fault
56.17,2.99,0.59,943,Fault
32.76,1.73,2.03,1442,Warning
40.67,2.15,3.64,1774,Fault
55.26,3.23,2.16,1144,Fault
46.72,3.62,2.26,1641,Fault
50.88,2.46,1.68,1350,Warning
47.91,3.99,4.22,1667,Fault
59.42,0.44,2.15,1716,Warning
51.49,0.25,1.91,1102,Warning
62.67,0.59,2.25,1324,Fault
43.08,1.57,2.13,1076,Warning
33.23,1.98,1.86,1622,Warning
43.58,0.54,0.59,1074,Healthy
51.12,1.85,0.64,1347,Warning
40.98,0.93,3.41,1381,Fault
30.07,3.33,4.14,851,Fault
72.08,2.07,0.79,1472,Fault
64.64,1.34,2.11,1410,Fault
40.66,0.14,2.11,1614,Warning
61.64,0.29,4.13,1447,Fault
49.86,3.89,1.31,1291,Fault
27.02,3.17,1.48,1182,Fault
46.66,3.7,3.43,1035,Fault
66.2,1.02,1.93,924,Fault
53.81,2.29,2.28,1753,Warning
61.09,3.1,0.69,869,Fault
76.23,1.8,1.17,1212,Fault
71.48,0.24,1.58,1090,Fault
58.22,1.28,3.04,1200,Fault
51.41,2.19,3.23,831,Fault
35.27,0.97,2.5,824,Warning
79.07,3.64,0.81,1621,Fault
37.94,1.43,1.76,1458,Warning
30.67,3.36,3.23,1183,Fault
37.44,3.1,3.5,1355,Fault
58.12,2.29,3.18,1518,Fault
41.23,2.29,3.94,1179,Fault
51.1,2.86,3.99,1739,Fault
49.36,3.83,2.78,881,Fault
60.72,0.22,3.44,1321,Fault
64.55,2.6,3.89,1478,Fault
73.43,1.1,2.19,1734,Fault
48.96,1.27,1.98,976,Warning
35.13,1.52,1.99,1590,Warning
61.4,1.81,4.14,949,Fault
31.51,2.92,1.77,920,Fault
68.48,0.88,3.06,994,Fault
55.7,3.16,1.72,937,Fault
69.26,2.15,3.03,1384,Fault
46.54,2.5,2.95,1743,Fault
26.73,2.44,2.41,946,Warning
63.57,3.33,1.83,1696,Fault
72.8,0.38,2.31,1179,Fault
43.94,0.18,1.68,1417,Healthy
41.99,1.47,1.09,1435,Warning
29.56,0.27,3.64,1780,Fault
35.77,0.96,1.32,1400,Healthy
46.38,3.5,1.14,960,Fault
32.52,2.5,1.45,1297,Fault
34.02,2.06,2.79,1606,Warning
59.96,3.15,3.87,1747,Fault
72.51,0.51,3.94,825,Fault
32.55,0.78,2.67,1330,Warning
57.18,1.98,2.37,1656,Warning
26.88,1.8,1.73,861,Warning
73.91,2.76,1.83,1538,Fault
78.98,2.48,2.69,1563,Fault
33.81,3.01,3.72,1791,Fault
58.71,0.13,3.99,968,Fault
47.22,0.16,1.8,1192,Warning
64.1,2.57,4.04,1371,Fault
68.11,3.49,3.24,1651,Fault
79.27,0.75,2.92,934,Fault
49.97,2.82,4.16,1301,Fault
34.66,1.81,1.41,1142,Warning
58.8,0.73,2.2,946,Warning
74.08,1.11,2.76,949,Fault
74.89,2.7,0.83,1773,Fault
35.66,0.86,3.36,927,Fault
62.9,0.74,3.96,1689,Fault
75.08,1.32,0.96,1655,Fault
49.84,3.08,4.11,895,Fault
75.62,2.08,2.29,1764,Fault
38.5,2.07,3.1,1736,Fault
58.57,2.76,3.24,1700,Fault
68.27,1.3,0.98,1255,Fault
51.6,3.77,3.68,1075,Fault
74.15,2.14,0.85,1575,Fault
57.61,2.25,1.32,1714,Warning
61.39,0.17,2.76,1036,Fault
48.14,2.76,1.37,1701,Fault
38.22,1.15,2.71,1528,Warning
30.97,1.29,1.94,863,Warning
62.67,2.52,0.97,1205,Fault
39.44,3.42,2.4,1706,Fault
37.0,1.82,1.33,1518,Warning
32.5,2.72,2.06,1446,Fault
79.12,3.13,2.11,1376,Fault
49.68,3.63,1.15,1501,Fault
64.48,2.55,1.86,1289,Fault
63.36,0.72,3.0,1041,Fault
70.19,2.72,2.48,1551,Fault
54.44,2.67,4.19,1741,Fault
56.1,2.06,2.71,903,Warning
55.16,1.56,2.74,1158,Warning
76.2,2.17,0.75,1385,Fault
58.49,2.81,0.78,1149,Fault
55.96,2.66,2.84,989,Fault
61.98,1.66,2.12,1273,Fault
72.45,2.39,2.11,902,Fault
38.7,1.4,4.33,1040,Fault
57.39,3.29,3.24,1685,Fault
74.77,2.26,1.08,1306,Fault
70.31,3.79,2.76,933,Fault
52.93,1.18,1.18,1415,Warning
30.2,3.7,0.73,1441,Fault
43.53,3.95,0.99,1642,Fault
49.85,2.42,2.84,1608,Warning
55.01,1.39,2.6,919,Warning
28.8,1.07,2.16,1549,Warning
62.42,1.68,2.29,1482,Fault
33.56,2.5,0.71,1063,Fault
35.34,3.81,3.37,1684,Fault
74.19,2.17,0.65,1153,Fault
63.5,1.77,0.7,1091,Fault
34.82,1.4,2.05,1397,Warning
31.76,1.84,4.41,972,Fault
26.76,2.48,4.12,1295,Fault
51.67,3.08,1.9,1570,Fault
50.49,2.95,2.43,1394,Fault
28.13,2.77,2.67,1656,Fault
35.41,1.83,3.36,1452,Fault
51.2,3.4,1.0,1390,Fault
70.38,3.0,1.31,1679,Fault
32.41,2.69,0.9,1072,Fault
63.73,3.66,2.09,1704,Fault
57.78,1.05,1.11,1219,Warning
66.88,0.91,3.32,1467,Fault
35.27,0.16,1.75,1064,Healthy
60.1,2.25,3.32,1627,Fault
64.95,0.12,2.0,943,Fault
29.96,3.68,2.32,988,Fault
71.3,0.76,2.43,1741,Fault
53.25,2.5,3.74,871,Fault
65.84,2.32,1.9,1413,Fault
71.32,0.11,1.88,924,Fault
42.54,1.01,3.87,1015,Fault
73.57,3.58,1.02,1315,Fault
44.28,2.0,2.43,1442,Warning
36.43,2.14,2.28,863,Warning
73.8,0.74,2.04,1229,Fault
68.62,3.57,0.71,1357,Fault
77.63,2.25,3.68,1123,Fault
58.03,0.77,3.19,1757,Fault
57.84,1.58,2.49,819,Warning
45.88,1.04,3.7,1269,Fault
78.13,2.35,3.75,831,Fault
28.96,1.22,1.66,984,Warning
66.95,3.25,1.89,1351,Fault
56.32,3.33,0.59,1464,Fault
64.17,1.19,1.77,1270,Fault
49.9,3.49,1.11,1092,Fault
78.27,1.11,1.92,1510,Fault
77.37,3.03,2.9,1661,Fault
33.22,2.18,3.9,1355,Fault
44.0,3.91,3.34,1024,Fault
65.85,2.16,2.85,1510,Fault
55.83,0.19,4.4,1250,Fault
32.59,1.73,0.92,1596,Warning
36.42,3.55,3.3,1596,Fault
65.98,1.54,3.53,1592,Fault
30.66,3.63,2.88,1599,Fault
61.86,2.63,1.43,1732,Fault
78.3,1.62,0.56,1652,Fault
66.15,1.72,2.16,1459,Fault
61.87,1.1,2.94,1099,Fault
40.64,2.59,3.0,1760,Fault
25.69,3.15,3.31,1501,Fault
34.83,2.59,1.02,1236,Fault
26.47,0.69,3.6,1570,Fault
51.05,0.39,0.72,1514,Warning
72.27,2.94,1.8,1247,Fault
48.85,3.7,3.8,1600,Fault
45.09,2.6,3.61,1007,Fault
33.57,1.83,1.45,1467,Warning
69.83,2.45,0.6,832,Fault
45.34,2.63,2.14,1729,Fault
62.69,1.87,3.55,1771,Fault
51.39,0.39,3.83,1579,Fault
64.74,3.3,4.43,1468,Fault
31.86,3.54,4.24,1097,Fault
32.4,3.76,1.86,1357,Fault
34.44,2.04,3.42,869,Fault
69.49,0.56,4.38,1240,Fault
79.54,1.69,3.98,1397,Fault
76.44,1.89,4.0,1286,Fault
78.45,3.73,1.33,1391,Fault
40.5,1.5,0.91,1784,Warning
32.24,3.31,1.32,1766,Fault
49.73,3.54,1.13,1685,Fault
48.78,1.08,1.5,1330,Warning
29.98,2.21,1.72,1081,Warning
28.96,3.17,1.0,1164,Fault
27.69,3.22,2.76,1560,Fault
54.2,0.62,1.89,1772,Warning
61.01,0.93,0.98,1431,Fault
58.98,0.74,1.94,1100,Warning
29.99,0.22,3.34,1251,Fault
56.86,1.78,4.29,1008,Fault
27.35,1.68,0.64,832,Warning
59.06,0.38,3.0,1578,Fault
52.07,3.09,2.63,1179,Fault
60.36,1.1,0.87,1572,Fault
27.26,2.25,0.84,1730,Warning
65.33,3.02,2.99,1394,Fault
28.86,3.0,4.46,1473,Fault
69.58,0.33,2.89,1471,Fault
35.2,0.98,4.1,1183,Fault
45.92,0.91,1.75,1652,Warning
32.71,3.94,1.16,1522,Fault
39.2,0.93,4.26,806,Fault
44.04,2.32,0.53,1479,Warning
70.82,3.71,0.63,1037,Fault
73.46,1.88,3.76,1076,Fault
46.42,2.96,2.86,1455,Fault
66.32,3.51,0.91,1145,Fault
58.11,1.24,3.8,1750,Fault
42.39,2.95,0.7,1447,Fault
78.06,3.73,1.55,838,Fault
53.28,3.42,3.72,1734,Fault
73.6,2.21,3.41,1030,Fault
29.96,1.84,2.01,1069,Warning
37.51,1.77,1.43,1636,Warning
73.66,2.76,4.34,1300,Fault
77.69,1.13,3.8,1367,Fault
76.87,0.43,1.88,1096,Fault
34.87,1.59,4.47,1321,Fault
61.47,2.93,3.85,1345,Fault
59.13,3.0,1.36,1750,Fault
45.11,3.94,1.27,1224,Fault
28.83,0.92,1.34,1380,Healthy
55.38,2.24,0.54,1029,Warning
72.54,0.39,3.5,850,Fault
61.58,0.61,4.0,1484,Fault
55.98,3.67,1.97,1452,Fault
76.7,1.59,2.74,1417,Fault
73.05,3.49,2.38,1494,Fault
58.2,3.0,4.08,1348,Fault
48.71,0.77,3.01,1688,Fault
69.66,1.96,2.96,1782,Fault
56.35,0.47,2.98,1463,Warning
63.81,2.43,0.64,1578,Fault
78.95,2.81,2.16,1412,Fault
34.66,2.44,1.13,1312,Warning
79.61,1.94,0.69,1751,Fault
68.61,0.21,2.95,1475,Fault
32.04,0.81,1.32,1626,Healthy
28.39,1.08,2.44,1027,Warning
70.43,1.67,4.41,1555,Fault
52.99,2.6,3.81,1567,Fault
51.93,2.47,2.67,1065,Warning
40.87,0.15,3.28,899,Fault
40.95,0.49,4.22,1429,Fault
40.64,2.54,4.19,1778,Fault
53.14,1.07,2.32,1247,Warning
43.2,0.59,2.87,910,Warning
73.31,2.47,2.4,992,Fault
66.52,3.86,2.8,1633,Fault
33.74,1.06,1.38,1406,Warning
70.52,2.27,1.19,1220,Fault
55.48,3.81,1.23,1701,Fault
79.18,0.24,2.52,1245,Fault
57.2,1.96,1.6,1249,Warning
32.73,3.81,1.05,1495,Fault
66.79,3.65,4.18,1585,Fault
35.43,2.01,1.62,1550,Warning
58.97,1.15,2.86,909,Warning
40.96,2.44,0.92,1374,Warning
40.55,0.36,3.25,1247,Fault
66.06,3.31,0.87,1666,Fault
64.14,2.62,3.46,885,Fault
79.67,3.21,4.25,812,Fault
55.01,3.74,1.6,830,Fault
52.85,0.59,4.34,1736,Fault
67.48,1.88,3.48,1047,Fault
73.86,2.61,2.77,804,Fault
62.7,2.32,1.29,1594,Fault
65.86,1.32,4.23,1716,Fault
53.67,3.83,0.96,823,Fault
59.09,2.6,3.49,1236,Fault
32.56,2.17,3.18,1358,Fault
59.29,1.16,2.15,1070,Warning
26.74,0.92,4.15,1485,Fault
41.18,0.2,3.29,1025,Fault
53.29,3.61,2.01,1674,Fault
45.44,0.43,2.34,1497,Warning
47.85,0.36,1.13,986,Warning
73.56,0.13,3.55,1739,Fault
33.4,3.85,1.48,1657,Fault
53.25,1.11,3.76,869,Fault
76.25,3.7,1.38,1428,Fault
52.45,2.66,3.41,1086,Fault
26.45,1.89,0.64,1264,Warning
71.1,1.59,1.2,1082,Fault
67.33,3.63,3.71,1689,Fault
65.55,2.08,0.72,1649,Fault
63.57,1.04,4.25,964,Fault
65.92,2.22,4.34,1311,Fault
51.34,0.44,1.48,1631,Warning
34.63,1.82,4.36,936,Fault
26.69,1.95,2.73,1208,Warning
70.63,0.81,2.02,1044,Fault
35.19,0.94,1.89,1114,Healthy
64.82,0.39,2.46,1063,Fault
78.18,1.97,4.14,1146,Fault
61.94,1.82,2.35,898,Fault
51.22,3.85,1.98,1238,Fault
58.22,3.48,0.71,1493,Fault
66.13,3.46,4.21,1406,Fault
31.17,1.52,0.9,1641,Warning
30.91,1.73,3.33,938,Fault
50.21,1.76,1.54,1072,Warning
41.28,2.9,4.33,1106,Fault
73.01,2.23,2.15,1073,Fault
41.95,3.69,3.87,1094,Fault
69.29,0.1,3.72,856,Fault
47.29,2.88,0.84,1577,Fault
70.66,1.3,3.12,1714,Fault
62.62,0.55,4.18,1281,Fault
26.98,1.88,3.52,1284,Fault
61.28,2.14,2.94,1716,Fault
32.9,1.53,1.16,937,Warning
47.73,0.14,1.09,880,Warning
66.86,3.82,4.43,900,Fault
74.11,0.61,0.7,1099,Fault
51.67,3.08,4.38,1382,Fault
46.42,1.33,2.18,1225,Warning
53.61,2.73,2.84,1562,Fault
71.87,0.41,1.78,1483,Fault
39.37,2.74,0.56,1431,Fault
69.05,0.33,3.42,1305,Fault
66.46,1.8,4.17,1704,Fault
26.99,3.17,4.18,1733,Fault
66.81,3.58,2.61,1281,Fault
35.32,2.17,2.11,1605,Warning
56.12,0.3,3.61,1779,Fault
57.98,3.68,1.38,1600,Fault
28.0,1.27,0.85,1423,Warning
26.89,3.77,2.98,1356,Fault
57.91,1.23,1.06,940,Warning
39.3,2.5,1.78,1557,Fault
25.48,1.9,1.33,816,Warning
57.85,1.39,0.61,917,Warning
57.69,3.83,2.81,1104,Fault
42.92,0.51,3.16,982,Fault
66.89,0.16,4.32,1002,Fault
72.39,1.72,1.03,874,Fault
52.64,0.21,4.14,1208,Fault
36.43,3.4,2.34,952,Fault
42.38,1.76,2.25,1634,Warning
52.89,2.83,2.12,1426,Fault
79.52,1.81,3.55,1615,Fault
77.71,1.9,1.18,1280,Fault
28.98,2.13,4.47,1221,Fault
44.73,1.65,1.92,1391,Warning
71.08,1.69,0.57,1190,Fault
77.11,2.94,2.68,1703,Fault
37.41,3.01,3.7,1653,Fault
60.15,1.22,3.82,1479,Fault
29.27,2.87,1.5,1550,Fault
67.19,2.23,4.17,1563,Fault
58.78,0.17,3.87,1145,Fault
30.16,3.91,1.24,1382,Fault
25.26,1.6,2.17,1143,Warning
77.83,2.58,3.74,1560,Fault
52.31,0.28,4.08,1545,Fault
36.77,0.54,3.79,1028,Fault
53.05,1.03,0.67,1475,Warning
35.95,2.68,0.88,1187,Fault
39.78,3.52,1.69,1289,Fault
34.28,1.96,1.72,1503,Warning
76.56,0.13,0.63,1429,Fault
66.05,3.41,1.59,1370,Fault
27.49,2.39,1.22,1192,Warning
67.61,0.75,4.48,1362,Fault
38.78,0.74,3.51,1524,Fault
51.11,2.1,3.41,1045,Fault
71.76,2.03,1.92,1029,Fault
48.61,0.25,4.33,896,Fault
42.98,2.26,3.22,1164,Fault
49.67,3.44,0.88,1353,Fault
74.66,1.88,3.12,1480,Fault
26.68,0.71,2.14,1060,Warning
36.99,0.32,2.22,1220,Warning
61.75,0.32,2.02,1437,Fault
54.73,1.47,3.24,1590,Fault
60.99,2.51,1.48,1643,Fault
58.27,2.48,2.03,847,Warning
74.91,0.64,3.9,1408,Fault
53.41,2.07,1.71,1498,Warning
49.71,3.39,4.02,919,Fault
41.96,0.68,1.62,1261,Healthy
41.45,0.9,4.09,988,Fault
31.43,1.21,1.34,1076,Warning
72.51,1.81,3.01,1625,Fault
61.48,2.8,2.71,1699,Fault
41.13,1.88,4.27,1210,Fault
29.75,3.29,3.47,1687,Fault
60.43,3.16,1.32,965,Fault
50.27,2.07,3.27,1446,Fault
55.97,0.78,1.52,1151,Warning
28.67,3.37,3.42,1316,Fault
56.07,2.56,4.23,1581,Fault
27.66,1.5,1.47,995,Warning
33.71,2.32,3.53,1764,Fault
70.08,0.42,2.6,1118,Fault
56.06,3.78,2.79,1053,Fault
36.11,2.95,3.78,1274,Fault
79.79,0.53,0.98,930,Fault
39.57,1.98,1.75,1324,Warning
40.11,0.23,2.02,1075,Warning
51.29,2.05,2.46,1550,Warning
68.54,0.73,1.36,1569,Fault
73.74,0.17,1.01,1323,Fault
64.95,3.7,1.28,979,Fault
65.36,1.78,0.75,1613,Fault
56.65,0.54,1.8,1503,Warning
34.18,2.62,0.59,1131,Fault
38.13,0.17,2.69,818,Warning
69.54,1.31,3.0,1758,Fault
62.86,1.81,1.41,1006,Fault
43.24,3.36,4.31,1187,Fault
65.37,1.13,4.07,924,Fault
67.87,3.61,3.08,1407,Fault
30.86,1.63,1.78,1369,Warning
53.86,0.48,1.84,1176,Warning
26.94,1.35,4.04,875,Fault
25.88,2.16,3.96,1420,Fault
53.95,0.38,3.97,965,Fault
35.4,1.35,2.75,1759,Warning
40.15,0.18,2.66,1387,Warning
30.24,3.32,0.9,1204,Fault
45.2,3.08,2.36,1450,Fault
76.31,3.6,1.01,893,Fault
35.12,2.48,4.07,1627,Fault
71.34,0.14,2.44,1763,Fault
75.42,0.63,4.04,1250,Fault
62.63,3.78,3.73,1329,Fault
75.68,2.94,2.84,1248,Fault
26.03,2.53,4.41,998,Fault
76.36,0.46,0.9,1643,Fault
41.75,0.64,0.85,860,Healthy
52.1,3.34,1.93,1363,Fault
61.49,3.55,4.37,1686,Fault
70.94,1.06,4.45,1232,Fault
36.36,3.85,4.35,1204,Fault
25.15,1.57,3.62,1374,Fault
62.5,3.0,2.08,829,Fault
43.56,2.95,2.75,880,Fault
66.24,1.44,1.49,1366,Fault
41.21,1.07,3.79,1305,Fault
39.08,3.86,2.8,1298,Fault
72.82,3.6,3.73,1609,Fault
77.12,2.14,1.07,1176,Fault
77.18,2.9,3.48,1443,Fault
57.95,2.91,4.45,1175,Fault
41.36,2.86,1.54,1711,Fault
73.02,3.59,0.68,1198,Fault
79.99,3.53,0.75,1348,Fault
62.93,0.2,2.19,1413,Fault
78.34,3.96,0.6,813,Fault
29.69,0.93,2.18,1191,Warning
37.61,2.22,3.96,803,Fault
56.26,3.63,3.2,1496,Fault
33.92,1.15,2.11,1391,Warning
55.25,3.78,2.86,1590,Fault
49.16,4.0,2.35,1109,Fault
74.46,0.65,1.83,1006,Fault
41.4,2.02,2.08,1235,Warning
79.08,3.45,1.05,1603,Fault
34.99,2.19,0.88,1454,Warning
52.7,0.43,1.05,1208,Warning
29.93,2.18,3.58,1389,Fault
75.46,3.63,1.25,1188,Fault
38.41,0.87,1.61,1206,Healthy
30.14,3.12,1.19,1202,Fault
50.62,3.46,3.07,1109,Fault
77.17,2.93,2.56,853,Fault
71.34,1.89,4.22,833,Fault
70.7,1.64,3.72,1677,Fault
39.21,1.82,2.57,1527,Warning
55.78,3.46,2.89,1115,Fault
47.05,3.37,0.59,1177,Fault
45.58,1.37,0.79,861,Warning
58.98,1.91,0.89,1329,Warning
76.25,1.7,1.51,1343,Fault
76.23,0.34,2.53,1503,Fault
57.89,3.13,3.11,836,Fault
38.52,1.24,3.3,1755,Fault
39.94,3.64,3.35,822,Fault
69.29,0.94,0.9,1624,Fault
77.96,1.13,1.18,1051,Fault
53.08,3.82,2.75,1340,Fault
71.88,1.31,2.3,1485,Fault
63.89,0.14,3.82,1016,Fault
56.66,0.94,2.64,887,Warning
49.76,3.6,3.22,1210,Fault
77.55,2.0,1.36,1099,Fault
79.52,0.28,4.48,1435,Fault
63.38,2.65,1.06,1209,Fault
46.33,1.25,1.55,1117,Warning
64.91,1.37,3.61,1135,Fault
78.36,0.32,0.88,1121,Fault
54.82,0.35,4.25,1436,Fault
47.68,0.4,3.02,1292,Fault
39.94,2.1,2.71,1229,Warning
57.37,3.43,4.31,1395,Fault
54.42,2.81,4.42,1257,Fault
58.05,1.97,0.76,1056,Warning
66.3,1.46,3.42,1372,Fault
57.99,3.47,3.44,1669,Fault
64.87,2.61,3.77,1296,Fault
34.5,1.46,1.94,1627,Warning
60.01,0.29,0.89,1786,Fault
67.88,3.21,2.77,1469,Fault
78.4,0.23,1.68,839,Fault
43.5,3.93,3.02,1181,Fault
26.51,2.2,2.65,1537,Warning
